country_id,country_value,year,indicator_id,indicator_name,value
XT,Upper middle income,2007,SE.SCH.LIFE.FE,"Expected years of schooling, female",12.35404
XT,Upper middle income,2006,SE.SCH.LIFE.FE,"Expected years of schooling, female",12.01755
XT,Upper middle income,2005,SE.SCH.LIFE.FE,"Expected years of schooling, female",11.7297
XT,Upper middle income,2004,SE.SCH.LIFE.FE,"Expected years of schooling, female",11.51072
XD,High income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.93048
XD,High income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.70622
XD,High income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.64411
XD,High income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.54357
XD,High income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.37947
XD,High income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.3007
XD,High income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.21358
XD,High income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.12917
XD,High income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.14658
XD,High income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.03055
XM,Low income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.08388
XM,Low income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.10538
XM,Low income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.06639
XM,Low income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",9.86846
XM,Low income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",9.75428
XM,Low income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",9.51305
XM,Low income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",9.22882
XM,Low income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",8.99967
XM,Low income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",8.7149
XM,Low income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",8.60336
XN,Lower middle income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.37298
XN,Lower middle income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.38833
XN,Lower middle income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.19704
XN,Lower middle income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.9535
XN,Lower middle income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.67729
XN,Lower middle income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.70103
XN,Lower middle income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.57548
XN,Lower middle income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.36713
XN,Lower middle income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.24164
XN,Lower middle income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.03672
XP,Middle income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.22564
XP,Middle income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.10197
XP,Middle income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.90468
XP,Middle income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.6819
XP,Middle income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.43093
XP,Middle income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.37362
XP,Middle income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.21016
XP,Middle income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.98142
XP,Middle income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.81899
XP,Middle income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.64287
XT,Upper middle income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",13.53081
XT,Upper middle income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",13.20254
XT,Upper middle income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",13.00094
XT,Upper middle income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.80992
XT,Upper middle income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.59982
XT,Upper middle income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.4167
XT,Upper middle income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.18957
XT,Upper middle income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.91801
XT,Upper middle income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.68052
XT,Upper middle income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.5283
XD,High income,2013,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XD,High income,2012,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XD,High income,2011,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XD,High income,2010,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",99.58746
XD,High income,2009,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XD,High income,2008,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XD,High income,2007,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XD,High income,2006,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XD,High income,2005,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XD,High income,2004,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XM,Low income,2013,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XM,Low income,2012,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XM,Low income,2011,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XM,Low income,2010,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",62.75345
XM,Low income,2009,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XM,Low income,2008,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XM,Low income,2007,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XM,Low income,2006,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XM,Low income,2005,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XM,Low income,2004,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XN,Lower middle income,2013,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XN,Lower middle income,2012,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XN,Lower middle income,2011,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XN,Lower middle income,2010,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",82.54702
XN,Lower middle income,2009,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XN,Lower middle income,2008,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XN,Lower middle income,2007,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XN,Lower middle income,2006,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XN,Lower middle income,2005,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XN,Lower middle income,2004,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XP,Middle income,2013,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XP,Middle income,2012,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XP,Middle income,2011,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XP,Middle income,2010,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",89.57047
XP,Middle income,2009,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XP,Middle income,2008,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XP,Middle income,2007,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XP,Middle income,2006,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XP,Middle income,2005,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XP,Middle income,2004,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XT,Upper middle income,2013,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XT,Upper middle income,2012,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XT,Upper middle income,2011,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XT,Upper middle income,2010,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",98.35555
XT,Upper middle income,2009,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XT,Upper middle income,2008,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XT,Upper middle income,2007,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XT,Upper middle income,2006,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XT,Upper middle income,2005,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XT,Upper middle income,2004,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",
XD,High income,2013,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XD,High income,2012,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XD,High income,2011,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XD,High income,2010,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",99.5237
XD,High income,2009,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XD,High income,2008,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XD,High income,2007,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XD,High income,2006,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XD,High income,2005,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XD,High income,2004,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XM,Low income,2013,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XM,Low income,2012,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XM,Low income,2011,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XM,Low income,2010,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",73.84805
XM,Low income,2009,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XM,Low income,2008,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XM,Low income,2007,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XM,Low income,2006,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XM,Low income,2005,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XM,Low income,2004,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XN,Lower middle income,2013,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XN,Lower middle income,2012,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XN,Lower middle income,2011,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XN,Lower middle income,2010,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",89.03647
XN,Lower middle income,2009,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XN,Lower middle income,2008,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XN,Lower middle income,2007,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XN,Lower middle income,2006,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XN,Lower middle income,2005,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XN,Lower middle income,2004,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XP,Middle income,2013,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XP,Middle income,2012,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XP,Middle income,2011,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XP,Middle income,2010,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",93.32871
XP,Middle income,2009,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XP,Middle income,2008,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XP,Middle income,2007,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XP,Middle income,2006,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XP,Middle income,2005,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XP,Middle income,2004,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XT,Upper middle income,2013,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XT,Upper middle income,2012,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XT,Upper middle income,2011,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XT,Upper middle income,2010,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",98.65172
XT,Upper middle income,2009,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XT,Upper middle income,2008,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XT,Upper middle income,2007,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XT,Upper middle income,2006,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XT,Upper middle income,2005,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XT,Upper middle income,2004,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",
XD,High income,2013,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",98.94553
XD,High income,2012,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",98.73779
XD,High income,2011,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",98.44634
XD,High income,2010,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",98.37357
XD,High income,2009,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",97.93457
XD,High income,2008,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",97.36577
XD,High income,2007,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",97.21498
XD,High income,2006,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",96.3083
XD,High income,2005,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",96.19998
XD,High income,2004,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",96.80234
XM,Low income,2013,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",69.50674
XM,Low income,2012,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",69.37691
XM,Low income,2011,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",68.51527
XM,Low income,2010,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",66.35794
XM,Low income,2009,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",65.2527
XM,Low income,2008,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",62.11959
XM,Low income,2007,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",60.20192
XM,Low income,2006,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",58.91962
XM,Low income,2005,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",56.80042
XM,Low income,2004,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",53.99283
XN,Lower middle income,2013,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",90.218
XN,Lower middle income,2012,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",90.5
XN,Lower middle income,2011,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",89.32956
XN,Lower middle income,2010,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",90.14715
XN,Lower middle income,2009,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",89.49128
XN,Lower middle income,2008,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",87.93916
XN,Lower middle income,2007,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",86.19178
XN,Lower middle income,2006,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",84.34129
XN,Lower middle income,2005,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",82.27352
XN,Lower middle income,2004,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",80.23865
XP,Middle income,2013,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",95.5098
XP,Middle income,2012,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",95.56269
XP,Middle income,2011,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",94.82363
XP,Middle income,2010,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",95.32378
XP,Middle income,2009,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",95.07436
XP,Middle income,2008,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",93.55297
XP,Middle income,2007,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",91.68436
XP,Middle income,2006,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",89.96049
XP,Middle income,2005,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",88.52625
XP,Middle income,2004,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",87.08485
XT,Upper middle income,2013,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",
XT,Upper middle income,2012,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",
XT,Upper middle income,2011,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",
XT,Upper middle income,2010,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",102.93653
XT,Upper middle income,2009,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",103.02307
XT,Upper middle income,2008,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",101.26002
XT,Upper middle income,2007,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",98.97725
XT,Upper middle income,2006,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",97.18493
XT,Upper middle income,2005,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",96.27141
XT,Upper middle income,2004,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",95.19449
XD,High income,2013,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",98.25956
XD,High income,2012,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",97.88732
XD,High income,2011,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",97.67308
XD,High income,2010,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",97.74475
XD,High income,2009,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",97.29311
XD,High income,2008,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",97.05602
XD,High income,2007,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",96.69604
XD,High income,2006,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",95.71156
XD,High income,2005,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",95.92435
XD,High income,2004,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",96.63058
XM,Low income,2013,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",72.49038
XM,Low income,2012,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",72.95303
XM,Low income,2011,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",72.51224
XM,Low income,2010,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",70.75433
XM,Low income,2009,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",70.96506
XM,Low income,2008,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",68.31596
XM,Low income,2007,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",66.81107
XM,Low income,2006,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",65.92066
XM,Low income,2005,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",64.66859
XM,Low income,2004,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",62.48362
XN,Lower middle income,2013,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",92.0424
XN,Lower middle income,2012,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",92.43779
XN,Lower middle income,2011,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",91.39956
XN,Lower middle income,2010,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",92.29327
